symbole;date;ouverture;haut;bas;cloture;volume
SIVC.ci;14/03/2024;800;800;800;800;5
SIVC.ci;18/03/2024;800;800;800;800;300
SIVC.ci;19/03/2024;755;800;755;800;356
SIVC.ci;21/03/2024;795;795;790;790;608
SIVC.ci;22/03/2024;790;790;790;790;39
SIVC.ci;26/03/2024;780;785;780;785;473
SIVC.ci;28/03/2024;780;810;780;810;1842
SIVC.ci;29/03/2024;805;805;805;805;136
SIVC.ci;01/04/2024;805;805;805;805;136
SIVC.ci;02/04/2024;800;800;800;800;122
SIVC.ci;03/04/2024;800;800;800;800;6
SIVC.ci;04/04/2024;800;800;800;800;130
SIVC.ci;05/04/2024;800;800;800;800;130
SIVC.ci;08/04/2024;800;800;800;800;5142
SIVC.ci;09/04/2024;740;800;740;800;56
SIVC.ci;10/04/2024;740;800;740;800;56
SIVC.ci;11/04/2024;800;800;800;800;5
SIVC.ci;12/04/2024;800;800;800;800;264
SIVC.ci;15/04/2024;750;800;750;800;33
SIVC.ci;16/04/2024;800;800;800;800;73
SIVC.ci;17/04/2024;750;800;750;800;341
SIVC.ci;18/04/2024;750;800;750;800;341
SIVC.ci;19/04/2024;740;800;740;800;142
SIVC.ci;22/04/2024;800;800;800;800;1
SIVC.ci;23/04/2024;800;800;800;800;102
SIVC.ci;24/04/2024;750;800;750;800;102
SIVC.ci;25/04/2024;800;800;800;800;21
SIVC.ci;26/04/2024;800;800;800;800;21
SIVC.ci;29/04/2024;740;750;740;750;9
SIVC.ci;30/04/2024;740;740;740;740;7
CFAC.ci;04/03/2024;750;750;750;750;1050
CFAC.ci;05/03/2024;755;790;755;790;449
CFAC.ci;06/03/2024;755;755;755;755;2445
CFAC.ci;07/03/2024;790;790;700;700;849
CFAC.ci;08/03/2024;725;725;725;725;130
CFAC.ci;11/03/2024;725;775;725;775;81
CFAC.ci;12/03/2024;770;770;770;770;6470
CFAC.ci;13/03/2024;770;775;770;775;93
CFAC.ci;14/03/2024;770;775;770;775;93
CFAC.ci;15/03/2024;775;775;735;735;2005
CFAC.ci;18/03/2024;775;790;775;790;10446
CFAC.ci;19/03/2024;790;790;790;790;1377
CFAC.ci;20/03/2024;790;800;790;800;618
CFAC.ci;21/03/2024;800;800;800;800;47
CFAC.ci;25/03/2024;850;850;790;790;3946
CFAC.ci;26/03/2024;790;790;790;790;206
CFAC.ci;27/03/2024;775;785;775;785;79
CFAC.ci;28/03/2024;785;790;785;790;1456
CFAC.ci;29/03/2024;790;795;790;795;2144
CFAC.ci;01/04/2024;790;795;790;795;2144
CFAC.ci;02/04/2024;795;795;790;790;3242
CFAC.ci;03/04/2024;755;790;755;790;573
CFAC.ci;04/04/2024;785;785;785;785;576
CFAC.ci;05/04/2024;785;785;760;760;444
CFAC.ci;08/04/2024;775;780;775;780;2197
CFAC.ci;09/04/2024;765;780;765;780;322
CFAC.ci;10/04/2024;765;780;765;780;322
CFAC.ci;11/04/2024;780;780;780;780;601
CFAC.ci;12/04/2024;785;785;785;785;78
CFAC.ci;15/04/2024;785;785;785;785;137
CFAC.ci;16/04/2024;765;770;765;770;548
CFAC.ci;17/04/2024;785;785;785;785;143
CFAC.ci;18/04/2024;785;785;780;780;7577
CFAC.ci;19/04/2024;775;775;775;775;28
CFAC.ci;22/04/2024;760;760;760;760;786
CFAC.ci;23/04/2024;760;760;750;750;3415
CFAC.ci;24/04/2024;750;750;750;750;117
CFAC.ci;25/04/2024;750;750;750;750;660
CFAC.ci;26/04/2024;745;750;745;750;271
CFAC.ci;29/04/2024;750;750;750;750;1446
CFAC.ci;30/04/2024;750;755;750;755;127
CIEC.ci;01/03/2024;1715;1715;1715;1715;1686
CIEC.ci;04/03/2024;1700;1715;1700;1715;1375
CIEC.ci;05/03/2024;1705;1715;1705;1715;2350
CIEC.ci;06/03/2024;1715;1725;1715;1725;386
CIEC.ci;07/03/2024;1725;1780;1725;1780;1358
CIEC.ci;08/03/2024;1780;1780;1780;1780;15587
CIEC.ci;11/03/2024;1780;1780;1650;1650;2377
CIEC.ci;12/03/2024;1650;1650;1645;1645;16681
CIEC.ci;13/03/2024;1645;1645;1640;1640;14214
CIEC.ci;14/03/2024;1695;1695;1695;1695;140
CIEC.ci;15/03/2024;1695;1695;1650;1650;3749
CIEC.ci;18/03/2024;1650;1695;1650;1695;1381
CIEC.ci;19/03/2024;1650;1650;1650;1650;4494
CIEC.ci;20/03/2024;1650;1650;1600;1600;42010
CIEC.ci;21/03/2024;1720;1720;1600;1600;4785
CIEC.ci;22/03/2024;1600;1600;1600;1600;6381
CIEC.ci;25/03/2024;1600;1690;1600;1690;2698
CIEC.ci;26/03/2024;1600;1680;1600;1680;3801
CIEC.ci;27/03/2024;1605;1650;1605;1650;23442
CIEC.ci;28/03/2024;1640;1675;1640;1675;3618
CIEC.ci;29/03/2024;1675;1675;1670;1670;227
CIEC.ci;01/04/2024;1675;1675;1670;1670;227
CIEC.ci;02/04/2024;1670;1670;1650;1650;1055
CIEC.ci;03/04/2024;1650;1650;1650;1650;2710
CIEC.ci;04/04/2024;1595;1600;1595;1600;4450
CIEC.ci;05/04/2024;1600;1600;1580;1580;11434
CIEC.ci;08/04/2024;1580;1580;1575;1575;5151
CIEC.ci;09/04/2024;1575;1575;1560;1560;4828
CIEC.ci;10/04/2024;1575;1575;1560;1560;4828
CIEC.ci;11/04/2024;1555;1555;1555;1555;20926
CIEC.ci;12/04/2024;1555;1555;1555;1555;9274
CIEC.ci;15/04/2024;1555;1555;1545;1545;3408
CIEC.ci;16/04/2024;1550;1550;1540;1540;1744
CIEC.ci;17/04/2024;1540;1540;1535;1535;2847
CIEC.ci;18/04/2024;1535;1585;1535;1585;4613
CIEC.ci;19/04/2024;1585;1590;1585;1590;7032
CIEC.ci;22/04/2024;1590;1590;1540;1540;53628
CIEC.ci;23/04/2024;1540;1585;1540;1585;4847
CIEC.ci;24/04/2024;1585;1585;1530;1530;7116
CIEC.ci;25/04/2024;1570;1570;1530;1530;6172
CIEC.ci;26/04/2024;1525;1560;1525;1560;6488
CIEC.ci;29/04/2024;1550;1550;1530;1530;4453
CIEC.ci;30/04/2024;1530;1530;1520;1520;12198
TTLC.ci;01/03/2024;1685;1685;1675;1675;5487
TTLC.ci;04/03/2024;1670;1720;1670;1720;2226
TTLC.ci;05/03/2024;1720;1720;1660;1660;6105
TTLC.ci;06/03/2024;1610;1650;1610;1650;3011
TTLC.ci;07/03/2024;1660;1660;1660;1660;3182
TTLC.ci;08/03/2024;1680;1680;1665;1665;2247
TTLC.ci;11/03/2024;1700;1725;1700;1725;881
TTLC.ci;12/03/2024;1725;1725;1650;1650;3885
TTLC.ci;13/03/2024;1725;1725;1605;1605;6487
TTLC.ci;14/03/2024;1645;1645;1645;1645;1790
TTLC.ci;15/03/2024;1645;1645;1645;1645;687
TTLC.ci;18/03/2024;1645;1700;1645;1700;31221
TTLC.ci;19/03/2024;1650;1700;1650;1700;1038
TTLC.ci;20/03/2024;1705;1705;1705;1705;391
TTLC.ci;21/03/2024;1705;1705;1700;1700;1048
TTLC.ci;22/03/2024;1700;1700;1700;1700;990
TTLC.ci;25/03/2024;1705;1710;1705;1710;1176
TTLC.ci;26/03/2024;1720;1725;1720;1725;769
TTLC.ci;27/03/2024;1730;1730;1725;1725;11812
TTLC.ci;28/03/2024;1725;1750;1725;1750;1722
TTLC.ci;29/03/2024;1750;1750;1620;1620;17214
TTLC.ci;01/04/2024;1750;1750;1620;1620;17214
TTLC.ci;02/04/2024;1680;1700;1680;1700;37931
TTLC.ci;03/04/2024;1700;1745;1700;1745;3442
TTLC.ci;04/04/2024;1650;1730;1650;1730;581
TTLC.ci;05/04/2024;1750;1750;1700;1700;1180
TTLC.ci;08/04/2024;1700;1700;1700;1700;1065
TTLC.ci;09/04/2024;1700;1740;1700;1740;139
TTLC.ci;10/04/2024;1700;1740;1700;1740;139
TTLC.ci;11/04/2024;1750;1750;1740;1740;825
TTLC.ci;12/04/2024;1725;1740;1725;1740;1544
TTLC.ci;15/04/2024;1740;1740;1725;1725;1148
TTLC.ci;16/04/2024;1700;1720;1700;1720;1210
TTLC.ci;17/04/2024;1720;1720;1720;1720;19572
TTLC.ci;18/04/2024;1725;1790;1725;1790;643
TTLC.ci;19/04/2024;1795;1795;1780;1780;453
TTLC.ci;22/04/2024;1780;1780;1780;1780;679
TTLC.ci;23/04/2024;1790;1800;1790;1800;1660
TTLC.ci;24/04/2024;1800;1800;1780;1780;450
TTLC.ci;25/04/2024;1780;1780;1780;1780;629
TTLC.ci;26/04/2024;1780;1795;1780;1795;1098
TTLC.ci;29/04/2024;1795;1795;1790;1790;1084
TTLC.ci;30/04/2024;1820;1880;1820;1880;6291
UNXC.ci;01/03/2024;550;550;505;505;1114
UNXC.ci;04/03/2024;540;540;540;540;1
UNXC.ci;05/03/2024;550;550;530;530;1265
UNXC.ci;06/03/2024;520;525;520;525;593
UNXC.ci;07/03/2024;525;525;515;515;858
UNXC.ci;08/03/2024;510;550;510;550;5552
UNXC.ci;11/03/2024;550;590;550;590;461
UNXC.ci;12/03/2024;590;590;580;580;33
UNXC.ci;13/03/2024;575;575;575;575;491
UNXC.ci;14/03/2024;575;575;575;575;491
UNXC.ci;15/03/2024;570;570;535;535;181
UNXC.ci;18/03/2024;535;535;530;530;11081
UNXC.ci;19/03/2024;530;535;530;535;607
UNXC.ci;20/03/2024;535;535;535;535;389
UNXC.ci;21/03/2024;535;535;535;535;188
UNXC.ci;22/03/2024;535;535;515;515;9739
UNXC.ci;25/03/2024;515;515;515;515;1880
UNXC.ci;26/03/2024;510;530;510;530;773
UNXC.ci;27/03/2024;530;530;530;530;462
UNXC.ci;28/03/2024;530;530;530;530;35
UNXC.ci;29/03/2024;530;530;530;530;78
UNXC.ci;01/04/2024;530;530;530;530;78
UNXC.ci;02/04/2024;530;535;530;535;402
UNXC.ci;03/04/2024;515;535;515;535;2281
UNXC.ci;04/04/2024;535;535;535;535;1346
UNXC.ci;05/04/2024;535;535;530;530;259
UNXC.ci;08/04/2024;525;525;525;525;1200
UNXC.ci;09/04/2024;525;525;520;520;1983
UNXC.ci;10/04/2024;525;525;520;520;1983
UNXC.ci;11/04/2024;530;530;530;530;122
UNXC.ci;12/04/2024;530;530;530;530;1616
UNXC.ci;15/04/2024;530;530;520;520;426
UNXC.ci;16/04/2024;530;530;520;520;2505
UNXC.ci;17/04/2024;520;520;515;515;391
UNXC.ci;18/04/2024;515;515;500;500;13769
UNXC.ci;19/04/2024;515;515;500;500;4322
UNXC.ci;22/04/2024;500;515;500;515;795
UNXC.ci;23/04/2024;515;515;515;515;517
UNXC.ci;24/04/2024;510;510;500;500;2500
UNXC.ci;25/04/2024;515;515;500;500;63
UNXC.ci;26/04/2024;515;515;515;515;466
UNXC.ci;29/04/2024;500;515;500;515;1060
UNXC.ci;30/04/2024;500;505;500;505;1025
SHEC.ci;01/03/2024;770;770;770;770;30
SHEC.ci;04/03/2024;770;770;770;770;62
SHEC.ci;05/03/2024;770;770;770;770;347
SHEC.ci;06/03/2024;770;770;770;770;1572
SHEC.ci;07/03/2024;770;770;740;740;2066
SHEC.ci;08/03/2024;740;765;740;765;140
SHEC.ci;11/03/2024;715;765;715;765;3326
SHEC.ci;12/03/2024;715;720;715;720;34571
SHEC.ci;13/03/2024;765;765;765;765;63
SHEC.ci;14/03/2024;715;715;715;715;140
SHEC.ci;15/03/2024;725;765;725;765;130
SHEC.ci;18/03/2024;765;765;760;760;31795
SHEC.ci;19/03/2024;765;765;765;765;114
SHEC.ci;20/03/2024;765;770;765;770;514
SHEC.ci;21/03/2024;770;800;770;800;3336
SHEC.ci;22/03/2024;800;800;800;800;313
SHEC.ci;25/03/2024;795;795;775;775;358
SHEC.ci;26/03/2024;770;775;770;775;7282
SHEC.ci;27/03/2024;775;775;775;775;256
SHEC.ci;28/03/2024;775;775;775;775;451
SHEC.ci;29/03/2024;765;795;765;795;2100
SHEC.ci;01/04/2024;765;795;765;795;2100
SHEC.ci;02/04/2024;795;795;795;795;1436
SHEC.ci;03/04/2024;795;795;765;765;190
SHEC.ci;04/04/2024;765;800;765;800;302
SHEC.ci;05/04/2024;795;795;775;775;10818
SHEC.ci;08/04/2024;765;765;765;765;26321
SHEC.ci;09/04/2024;790;790;770;770;370
SHEC.ci;10/04/2024;790;790;770;770;370
SHEC.ci;11/04/2024;770;780;770;780;2096
SHEC.ci;12/04/2024;780;780;780;780;246
SHEC.ci;15/04/2024;755;765;755;765;329
SHEC.ci;16/04/2024;780;780;780;780;260
SHEC.ci;17/04/2024;780;780;780;780;10455
SHEC.ci;18/04/2024;780;780;750;750;10074
SHEC.ci;19/04/2024;770;770;770;770;8040
SHEC.ci;22/04/2024;770;770;770;770;918
SHEC.ci;23/04/2024;770;770;770;770;397
SHEC.ci;24/04/2024;770;770;740;740;490
SHEC.ci;25/04/2024;735;770;735;770;611
SHEC.ci;26/04/2024;770;770;770;770;400
SHEC.ci;29/04/2024;740;765;740;765;301
SHEC.ci;30/04/2024;765;765;760;760;72
ONTBF.bf;01/03/2024;2095;2095;2095;2095;4446
ONTBF.bf;04/03/2024;2095;2095;2095;2095;7043
ONTBF.bf;05/03/2024;2095;2100;2095;2100;2621
ONTBF.bf;06/03/2024;2095;2095;2090;2090;3988
ONTBF.bf;07/03/2024;2100;2100;2100;2100;753
ONTBF.bf;08/03/2024;2100;2100;2100;2100;760
ONTBF.bf;11/03/2024;2095;2110;2095;2110;15200
ONTBF.bf;12/03/2024;2150;2150;2150;2150;1138
ONTBF.bf;13/03/2024;2200;2205;2200;2205;3841
ONTBF.bf;14/03/2024;2275;2275;2275;2275;59
ONTBF.bf;15/03/2024;2275;2275;2105;2105;42485
ONTBF.bf;18/03/2024;2105;2140;2105;2140;3059
ONTBF.bf;19/03/2024;2225;2225;2110;2110;2978
ONTBF.bf;20/03/2024;2115;2210;2115;2210;17611
ONTBF.bf;21/03/2024;2215;2220;2215;2220;148
ONTBF.bf;22/03/2024;2220;2270;2220;2270;1457
ONTBF.bf;25/03/2024;2210;2345;2210;2345;48588
ONTBF.bf;26/03/2024;2340;2340;2330;2330;537
ONTBF.bf;27/03/2024;2335;2335;2320;2320;1747
ONTBF.bf;28/03/2024;2320;2320;2320;2320;17001
ONTBF.bf;29/03/2024;2320;2320;2300;2300;6113
ONTBF.bf;01/04/2024;2320;2320;2300;2300;6113
ONTBF.bf;02/04/2024;2300;2305;2300;2305;805
ONTBF.bf;03/04/2024;2330;2330;2295;2295;3600
ONTBF.bf;04/04/2024;2265;2280;2265;2280;11163
ONTBF.bf;05/04/2024;2300;2445;2300;2445;36062
ONTBF.bf;08/04/2024;2400;2400;2400;2400;31971
ONTBF.bf;09/04/2024;2400;2400;2300;2300;18902
ONTBF.bf;10/04/2024;2400;2400;2300;2300;18902
ONTBF.bf;11/04/2024;2305;2400;2305;2400;6173
ONTBF.bf;12/04/2024;2350;2350;2300;2300;18159
ONTBF.bf;15/04/2024;2390;2390;2320;2320;10855
ONTBF.bf;16/04/2024;2305;2305;2300;2300;16854
ONTBF.bf;17/04/2024;2300;2300;2300;2300;4636
ONTBF.bf;18/04/2024;2300;2300;2260;2260;6046
ONTBF.bf;19/04/2024;2260;2270;2260;2270;6232
ONTBF.bf;22/04/2024;2270;2270;2260;2260;4243
ONTBF.bf;23/04/2024;2270;2270;2270;2270;4201
ONTBF.bf;24/04/2024;2260;2260;2260;2260;53916
ONTBF.bf;25/04/2024;2260;2270;2260;2270;2186
ONTBF.bf;26/04/2024;2270;2270;2270;2270;4993
ONTBF.bf;29/04/2024;2280;2300;2280;2300;77616
ONTBF.bf;30/04/2024;2345;2380;2345;2380;10006
ECOC.ci;01/03/2024;6795;6795;6785;6785;641
ECOC.ci;04/03/2024;6785;6785;6750;6750;810
ECOC.ci;05/03/2024;6750;6750;6700;6700;845
ECOC.ci;06/03/2024;6705;6800;6705;6800;7652
ECOC.ci;07/03/2024;6795;6795;6795;6795;162
ECOC.ci;08/03/2024;6795;6795;6780;6780;1534
ECOC.ci;11/03/2024;6780;6780;6780;6780;1685
ECOC.ci;12/03/2024;6780;6780;6780;6780;439
ECOC.ci;13/03/2024;6795;6800;6795;6800;210
ECOC.ci;14/03/2024;6800;6800;6750;6750;1139
ECOC.ci;15/03/2024;6775;6775;6775;6775;587
ECOC.ci;18/03/2024;6775;6800;6775;6800;1892
ECOC.ci;19/03/2024;6800;6800;6800;6800;1948
ECOC.ci;20/03/2024;6800;6800;6780;6780;1342
ECOC.ci;21/03/2024;6780;6790;6780;6790;890
ECOC.ci;22/03/2024;6800;7000;6800;7000;1170
ECOC.ci;25/03/2024;6950;6950;6950;6950;1085
ECOC.ci;26/03/2024;6950;6950;6950;6950;109
ECOC.ci;27/03/2024;6900;6995;6900;6995;11655
ECOC.ci;28/03/2024;6995;6995;6995;6995;114
ECOC.ci;29/03/2024;6900;6985;6900;6985;4478
ECOC.ci;01/04/2024;6900;6985;6900;6985;4478
ECOC.ci;02/04/2024;6900;6900;6895;6895;508
ECOC.ci;03/04/2024;6800;6800;6700;6700;501
ECOC.ci;04/04/2024;6700;6745;6700;6745;7615
ECOC.ci;05/04/2024;6740;6740;6730;6730;148
ECOC.ci;08/04/2024;6700;6700;6700;6700;1743
ECOC.ci;09/04/2024;6625;6700;6625;6700;419
ECOC.ci;10/04/2024;6625;6700;6625;6700;419
ECOC.ci;11/04/2024;6700;6900;6700;6900;9327
ECOC.ci;12/04/2024;6685;6800;6685;6800;1526
ECOC.ci;15/04/2024;6710;6800;6710;6800;1230
ECOC.ci;16/04/2024;6800;6825;6800;6825;1455
ECOC.ci;17/04/2024;6800;6895;6800;6895;685
ECOC.ci;18/04/2024;6900;6900;6895;6895;2122
ECOC.ci;19/04/2024;6800;6815;6800;6815;290
ECOC.ci;22/04/2024;6895;6895;6800;6800;1186
ECOC.ci;23/04/2024;6815;6850;6815;6850;17606
ECOC.ci;24/04/2024;6850;6900;6850;6900;2406
ECOC.ci;25/04/2024;6850;6900;6850;6900;164
ECOC.ci;26/04/2024;6900;6900;6800;6800;2426
ECOC.ci;29/04/2024;6800;6895;6800;6895;161
ECOC.ci;30/04/2024;6895;6895;6895;6895;13303
NSBC.ci;01/03/2024;5745;5745;5745;5745;8143
NSBC.ci;04/03/2024;5745;5745;5700;5700;557
NSBC.ci;05/03/2024;5675;5695;5675;5695;416
NSBC.ci;06/03/2024;5690;5690;5690;5690;6030
NSBC.ci;07/03/2024;5495;5600;5495;5600;76
NSBC.ci;08/03/2024;5600;5600;5600;5600;104
NSBC.ci;11/03/2024;5600;5600;5500;5500;97
NSBC.ci;12/03/2024;5450;5500;5450;5500;300
NSBC.ci;13/03/2024;5505;5600;5505;5600;396
NSBC.ci;14/03/2024;5400;5400;5400;5400;150
NSBC.ci;15/03/2024;5325;5325;5325;5325;127
NSBC.ci;18/03/2024;5320;5600;5320;5600;76
NSBC.ci;19/03/2024;5590;5600;5590;5600;87
NSBC.ci;20/03/2024;5370;5600;5370;5600;622
NSBC.ci;21/03/2024;5350;5400;5350;5400;745
NSBC.ci;22/03/2024;5400;5400;5350;5350;536
NSBC.ci;25/03/2024;5320;5600;5320;5600;3213
NSBC.ci;26/03/2024;5600;5600;5600;5600;121
NSBC.ci;27/03/2024;5600;5600;5600;5600;7387
NSBC.ci;28/03/2024;5595;5690;5595;5690;281
NSBC.ci;29/03/2024;5695;5695;5690;5690;902
NSBC.ci;01/04/2024;5695;5695;5690;5690;902
NSBC.ci;02/04/2024;5650;5650;5600;5600;211
NSBC.ci;03/04/2024;5595;5685;5595;5685;329
NSBC.ci;04/04/2024;5685;5685;5685;5685;109
NSBC.ci;05/04/2024;5600;5600;5600;5600;1642
NSBC.ci;08/04/2024;5600;5600;5600;5600;904
NSBC.ci;09/04/2024;5600;5600;5550;5550;52
NSBC.ci;10/04/2024;5600;5600;5550;5550;52
NSBC.ci;11/04/2024;5550;5595;5550;5595;46
NSBC.ci;12/04/2024;5555;5695;5555;5695;1469
NSBC.ci;15/04/2024;5695;5695;5675;5675;91
NSBC.ci;16/04/2024;5560;5560;5500;5500;5363
NSBC.ci;17/04/2024;5090;5675;5090;5675;4742
NSBC.ci;18/04/2024;5850;6000;5850;6000;2822
NSBC.ci;19/04/2024;6120;6120;5800;5800;71
NSBC.ci;22/04/2024;5800;5800;5795;5795;140
NSBC.ci;23/04/2024;5790;6000;5790;6000;373
NSBC.ci;24/04/2024;5915;5960;5915;5960;101
NSBC.ci;25/04/2024;5960;6000;5960;6000;238
NSBC.ci;26/04/2024;6000;6000;5800;5800;1219
NSBC.ci;29/04/2024;5800;5800;5800;5800;19
NSBC.ci;30/04/2024;5800;5800;5690;5690;379
