symbole;date;ouverture;haut;bas;cloture;volume
ORAC.ci;29/04/2024;10900;11000;10900;11000;2260
ORAC.ci;30/04/2024;10990;10990;10955;10955;1531
ECOC.ci;01/03/2024;6795;6795;6785;6785;641
ECOC.ci;04/03/2024;6785;6785;6750;6750;810
ECOC.ci;05/03/2024;6750;6750;6700;6700;845
ECOC.ci;06/03/2024;6705;6800;6705;6800;7652
ECOC.ci;07/03/2024;6795;6795;6795;6795;162
ECOC.ci;08/03/2024;6795;6795;6780;6780;1534
ECOC.ci;11/03/2024;6780;6780;6780;6780;1685
ECOC.ci;12/03/2024;6780;6780;6780;6780;439
ECOC.ci;13/03/2024;6795;6800;6795;6800;210
ECOC.ci;14/03/2024;6800;6800;6750;6750;1139
ECOC.ci;15/03/2024;6775;6775;6775;6775;587
ECOC.ci;18/03/2024;6775;6800;6775;6800;1892
ECOC.ci;19/03/2024;6800;6800;6800;6800;1948
ECOC.ci;20/03/2024;6800;6800;6780;6780;1342
ECOC.ci;21/03/2024;6780;6790;6780;6790;890
ECOC.ci;22/03/2024;6800;7000;6800;7000;1170
ECOC.ci;25/03/2024;6950;6950;6950;6950;1085
ECOC.ci;26/03/2024;6950;6950;6950;6950;109
ECOC.ci;27/03/2024;6900;6995;6900;6995;11655
ECOC.ci;28/03/2024;6995;6995;6995;6995;114
ECOC.ci;29/03/2024;6900;6985;6900;6985;4478
ECOC.ci;01/04/2024;6900;6985;6900;6985;4478
ECOC.ci;02/04/2024;6900;6900;6895;6895;508
ECOC.ci;03/04/2024;6800;6800;6700;6700;501
ECOC.ci;04/04/2024;6700;6745;6700;6745;7615
ECOC.ci;05/04/2024;6740;6740;6730;6730;148
ECOC.ci;08/04/2024;6700;6700;6700;6700;1743
ECOC.ci;09/04/2024;6625;6700;6625;6700;419
ECOC.ci;10/04/2024;6625;6700;6625;6700;419
ECOC.ci;11/04/2024;6700;6900;6700;6900;9327
ECOC.ci;12/04/2024;6685;6800;6685;6800;1526
ECOC.ci;15/04/2024;6710;6800;6710;6800;1230
ECOC.ci;16/04/2024;6800;6825;6800;6825;1455
ECOC.ci;17/04/2024;6800;6895;6800;6895;685
ECOC.ci;18/04/2024;6900;6900;6895;6895;2122
ECOC.ci;19/04/2024;6800;6815;6800;6815;290
ECOC.ci;22/04/2024;6895;6895;6800;6800;1186
ECOC.ci;23/04/2024;6815;6850;6815;6850;17606
ECOC.ci;24/04/2024;6850;6900;6850;6900;2406
ECOC.ci;25/04/2024;6850;6900;6850;6900;164
ECOC.ci;26/04/2024;6900;6900;6800;6800;2426
ECOC.ci;29/04/2024;6800;6895;6800;6895;161
ECOC.ci;30/04/2024;6895;6895;6895;6895;13303
BOABF.bf;01/03/2024;3345;3345;3325;3325;600
BOABF.bf;04/03/2024;3327,5;3335;3327,5;3335;326
BOABF.bf;05/03/2024;3400;3400;3400;3400;948
BOABF.bf;06/03/2024;3400;3400;3395;3395;720
BOABF.bf;07/03/2024;3400;3500;3400;3500;3532
BOABF.bf;08/03/2024;3500;3597,5;3500;3597,5;1960
BOABF.bf;11/03/2024;3597,5;3597,5;3525;3525;1236
BOABF.bf;12/03/2024;3525;3595;3525;3595;2398
BOABF.bf;13/03/2024;3550;3600;3550;3600;6368
BOABF.bf;14/03/2024;3597,5;3650;3597,5;3650;5404
BOABF.bf;15/03/2024;3600;3600;3600;3600;1534
BOABF.bf;18/03/2024;3600;3650;3600;3650;3416
BOABF.bf;19/03/2024;3600;3650;3600;3650;11182
BOABF.bf;20/03/2024;3647,5;3647,5;3647,5;3647,5;1356
BOABF.bf;21/03/2024;3600;3645;3600;3645;1028
BOABF.bf;22/03/2024;3645;3645;3645;3645;5344
BOABF.bf;25/03/2024;3645;3645;3575;3575;2344
BOABF.bf;26/03/2024;3575;3575;3575;3575;1548
BOABF.bf;27/03/2024;3575;3575;3575;3575;930
BOABF.bf;28/03/2024;3572,5;3575;3572,5;3575;624
BOABF.bf;29/03/2024;3575;3575;3550;3550;1712
BOABF.bf;01/04/2024;3575;3575;3550;3550;1712
BOABF.bf;02/04/2024;3575;3575;3550;3550;1014
BOABF.bf;03/04/2024;3552,5;3552,5;3522,5;3522,5;1420
BOABF.bf;04/04/2024;3525;3525;3522,5;3522,5;186
BOABF.bf;05/04/2024;3522,5;3522,5;3520;3520;116
BOABF.bf;08/04/2024;3520;3520;3520;3520;566
BOABF.bf;09/04/2024;3450;3522,5;3450;3522,5;1226
BOABF.bf;10/04/2024;3450;3522,5;3450;3522,5;1226
BOABF.bf;11/04/2024;3522,5;3547,5;3522,5;3547,5;1420
BOABF.bf;12/04/2024;3547,5;3547,5;3547,5;3547,5;968
BOABF.bf;15/04/2024;3547,5;3550;3547,5;3550;9634
BOABF.bf;16/04/2024;3550;3550;3550;3550;750
BOABF.bf;17/04/2024;3550;3555;3550;3555;2010
BOABF.bf;18/04/2024;3575;3645;3575;3645;2010
BOABF.bf;19/04/2024;3645;3645;3600;3600;158
BOABF.bf;22/04/2024;3600;3600;3600;3600;2626
BOABF.bf;23/04/2024;3600;3600;3547,5;3547,5;3432
BOABF.bf;24/04/2024;3552,5;3552,5;3552,5;3552,5;2850
BOABF.bf;25/04/2024;3552,5;3650;3552,5;3650;3222
BOABF.bf;26/04/2024;3650;3650;3650;3650;2122
BOABF.bf;29/04/2024;3650;3650;3647,5;3647,5;614
BOABF.bf;30/04/2024;3645;3650;3645;3650;3690
CIEC.ci;01/03/2024;1715;1715;1715;1715;1686
CIEC.ci;04/03/2024;1700;1715;1700;1715;1375
CIEC.ci;05/03/2024;1705;1715;1705;1715;2350
CIEC.ci;06/03/2024;1715;1725;1715;1725;386
CIEC.ci;07/03/2024;1725;1780;1725;1780;1358
CIEC.ci;08/03/2024;1780;1780;1780;1780;15587
CIEC.ci;11/03/2024;1780;1780;1650;1650;2377
CIEC.ci;12/03/2024;1650;1650;1645;1645;16681
CIEC.ci;13/03/2024;1645;1645;1640;1640;14214
CIEC.ci;14/03/2024;1695;1695;1695;1695;140
CIEC.ci;15/03/2024;1695;1695;1650;1650;3749
CIEC.ci;18/03/2024;1650;1695;1650;1695;1381
CIEC.ci;19/03/2024;1650;1650;1650;1650;4494
CIEC.ci;20/03/2024;1650;1650;1600;1600;42010
CIEC.ci;21/03/2024;1720;1720;1600;1600;4785
CIEC.ci;22/03/2024;1600;1600;1600;1600;6381
CIEC.ci;25/03/2024;1600;1690;1600;1690;2698
CIEC.ci;26/03/2024;1600;1680;1600;1680;3801
CIEC.ci;27/03/2024;1605;1650;1605;1650;23442
CIEC.ci;28/03/2024;1640;1675;1640;1675;3618
CIEC.ci;29/03/2024;1675;1675;1670;1670;227
CIEC.ci;01/04/2024;1675;1675;1670;1670;227
CIEC.ci;02/04/2024;1670;1670;1650;1650;1055
CIEC.ci;03/04/2024;1650;1650;1650;1650;2710
CIEC.ci;04/04/2024;1595;1600;1595;1600;4450
CIEC.ci;05/04/2024;1600;1600;1580;1580;11434
CIEC.ci;08/04/2024;1580;1580;1575;1575;5151
CIEC.ci;09/04/2024;1575;1575;1560;1560;4828
CIEC.ci;10/04/2024;1575;1575;1560;1560;4828
CIEC.ci;11/04/2024;1555;1555;1555;1555;20926
CIEC.ci;12/04/2024;1555;1555;1555;1555;9274
CIEC.ci;15/04/2024;1555;1555;1545;1545;3408
CIEC.ci;16/04/2024;1550;1550;1540;1540;1744
CIEC.ci;17/04/2024;1540;1540;1535;1535;2847
CIEC.ci;18/04/2024;1535;1585;1535;1585;4613
CIEC.ci;19/04/2024;1585;1590;1585;1590;7032
CIEC.ci;22/04/2024;1590;1590;1540;1540;53628
CIEC.ci;23/04/2024;1540;1585;1540;1585;4847
CIEC.ci;24/04/2024;1585;1585;1530;1530;7116
CIEC.ci;25/04/2024;1570;1570;1530;1530;6172
CIEC.ci;26/04/2024;1525;1560;1525;1560;6488
CIEC.ci;29/04/2024;1550;1550;1530;1530;4453
CIEC.ci;30/04/2024;1530;1530;1520;1520;12198
SOGC.ci;01/03/2024;3200;3200;3200;3200;1410
SOGC.ci;04/03/2024;3200;3200;3200;3200;7697
SOGC.ci;05/03/2024;3200;3210;3200;3210;468
SOGC.ci;06/03/2024;3210;3300;3210;3300;823
SOGC.ci;07/03/2024;3400;3400;3220;3220;531
SOGC.ci;08/03/2024;3220;3300;3220;3300;12152
SOGC.ci;11/03/2024;3300;3305;3300;3305;431
SOGC.ci;12/03/2024;3300;3305;3300;3305;3234
SOGC.ci;13/03/2024;3210;3305;3210;3305;1418
SOGC.ci;14/03/2024;3370;3370;3370;3370;37
SOGC.ci;15/03/2024;3380;3500;3380;3500;71
SOGC.ci;18/03/2024;3760;3760;3760;3760;136
SOGC.ci;19/03/2024;3740;4000;3740;4000;298
SOGC.ci;20/03/2024;3890;3890;3890;3890;1032
SOGC.ci;21/03/2024;3700;3885;3700;3885;1152
SOGC.ci;22/03/2024;3800;3800;3700;3700;703
SOGC.ci;25/03/2024;3700;3700;3695;3695;491
SOGC.ci;26/03/2024;3500;3650;3500;3650;1900
SOGC.ci;27/03/2024;3650;3875;3650;3875;835
SOGC.ci;28/03/2024;3875;3875;3875;3875;362
SOGC.ci;29/03/2024;3870;3895;3870;3895;249
SOGC.ci;01/04/2024;3870;3895;3870;3895;249
SOGC.ci;02/04/2024;3875;3875;3800;3800;62
SOGC.ci;03/04/2024;3800;3885;3800;3885;1048
SOGC.ci;04/04/2024;3885;3895;3885;3895;122
SOGC.ci;05/04/2024;3800;3800;3700;3700;351
SOGC.ci;08/04/2024;3700;3700;3625;3625;525
SOGC.ci;09/04/2024;3750;3755;3750;3755;1227
SOGC.ci;10/04/2024;3750;3755;3750;3755;1227
SOGC.ci;11/04/2024;3790;3790;3770;3770;373
SOGC.ci;12/04/2024;3550;3600;3550;3600;931
SOGC.ci;15/04/2024;3500;3500;3500;3500;1810
SOGC.ci;16/04/2024;3500;3500;3500;3500;5004
SOGC.ci;17/04/2024;3500;3500;3500;3500;752
SOGC.ci;18/04/2024;3490;3500;3490;3500;130
SOGC.ci;19/04/2024;3495;3495;3420;3420;600
SOGC.ci;22/04/2024;3420;3450;3420;3450;122
SOGC.ci;23/04/2024;3450;3450;3450;3450;408
SOGC.ci;24/04/2024;3450;3450;3400;3400;74
SOGC.ci;25/04/2024;3370;3400;3370;3400;352
SOGC.ci;26/04/2024;3380;3400;3380;3400;795
SOGC.ci;29/04/2024;3350;3350;3350;3350;162
SOGC.ci;30/04/2024;3280;3325;3280;3325;150
SGBC.ci;01/03/2024;17750;17750;17750;17750;32
SGBC.ci;04/03/2024;17750;17750;17700;17700;171
SGBC.ci;05/03/2024;17700;17700;17700;17700;2142
SGBC.ci;06/03/2024;17700;17700;17700;17700;109
SGBC.ci;07/03/2024;17700;17750;17700;17750;986
SGBC.ci;08/03/2024;17750;17750;17500;17500;6380
SGBC.ci;11/03/2024;17200;17695;17200;17695;3217
SGBC.ci;12/03/2024;17650;17695;17650;17695;226
SGBC.ci;13/03/2024;17725;17735;17725;17735;544
SGBC.ci;14/03/2024;17735;17735;17700;17700;684
SGBC.ci;15/03/2024;17650;17700;17650;17700;1859
SGBC.ci;18/03/2024;17700;17700;17700;17700;843
SGBC.ci;19/03/2024;17700;17700;17650;17650;777
SGBC.ci;20/03/2024;17650;17700;17650;17700;469
SGBC.ci;21/03/2024;17660;17660;17660;17660;258
SGBC.ci;22/03/2024;17700;17700;17690;17690;594
SGBC.ci;25/03/2024;17750;17750;17200;17200;825
SGBC.ci;26/03/2024;17600;17600;17300;17300;518
SGBC.ci;27/03/2024;17500;17500;17500;17500;749
SGBC.ci;28/03/2024;17500;17500;17300;17300;469
SGBC.ci;29/03/2024;17500;17500;17000;17000;364
SGBC.ci;01/04/2024;17500;17500;17000;17000;364
SGBC.ci;02/04/2024;17300;17450;17300;17450;1122
SGBC.ci;03/04/2024;17250;17450;17250;17450;199
SGBC.ci;04/04/2024;17790;17790;17250;17250;1782
SGBC.ci;05/04/2024;17255;17500;17255;17500;3287
SGBC.ci;08/04/2024;17700;17725;17700;17725;1626
SGBC.ci;09/04/2024;17500;18050;17500;18050;322
SGBC.ci;10/04/2024;17500;18050;17500;18050;322
SGBC.ci;11/04/2024;18000;18000;17500;17500;362
SGBC.ci;12/04/2024;17550;17900;17550;17900;965
SGBC.ci;15/04/2024;17955;17955;17955;17955;231
SGBC.ci;16/04/2024;18750;18750;18005;18005;344
SGBC.ci;17/04/2024;18025;18025;18000;18000;1180
SGBC.ci;18/04/2024;18025;18025;18000;18000;1748
SGBC.ci;19/04/2024;18100;18100;17900;17900;2165
SGBC.ci;22/04/2024;17900;17900;17645;17645;2921
SGBC.ci;23/04/2024;17700;17700;17700;17700;2197
SGBC.ci;24/04/2024;17705;17900;17705;17900;7031
SGBC.ci;25/04/2024;17705;18000;17705;18000;11271
SGBC.ci;26/04/2024;17900;17900;17900;17900;2691
SGBC.ci;29/04/2024;17900;17900;17900;17900;1862
SGBC.ci;30/04/2024;17900;17900;17900;17900;595
BOAC.ci;01/03/2024;3600;3600;3570;3570;1824
BOAC.ci;04/03/2024;3575;3575;3565;3565;7072
BOAC.ci;05/03/2024;3570;3595;3570;3595;3294
BOAC.ci;06/03/2024;3595;3595;3595;3595;2418
BOAC.ci;07/03/2024;3622,5;3622,5;3622,5;3622,5;5954
BOAC.ci;08/03/2024;3625;3625;3625;3625;4148
BOAC.ci;11/03/2024;3625;3625;3622,5;3622,5;4066
BOAC.ci;12/03/2024;3625;3625;3625;3625;1708
BOAC.ci;13/03/2024;3627,5;3650;3627,5;3650;1718
BOAC.ci;14/03/2024;3640;3640;3640;3640;40
BOAC.ci;15/03/2024;3640;3640;3625;3625;1940
BOAC.ci;18/03/2024;3632,5;3637,5;3632,5;3637,5;12792
BOAC.ci;19/03/2024;3625;3645;3625;3645;7916
BOAC.ci;20/03/2024;3645;3650;3645;3650;3002
BOAC.ci;21/03/2024;3640;3640;3590;3590;3670
BOAC.ci;22/03/2024;3650;3650;3650;3650;7474
BOAC.ci;25/03/2024;3625;3640;3625;3640;8924
BOAC.ci;26/03/2024;3637,5;3637,5;3635;3635;1764
BOAC.ci;27/03/2024;3625;3625;3625;3625;3194
BOAC.ci;28/03/2024;3625;3635;3625;3635;1678
BOAC.ci;29/03/2024;3637,5;3637,5;3637,5;3637,5;2128
BOAC.ci;01/04/2024;3637,5;3637,5;3637,5;3637,5;2128
BOAC.ci;02/04/2024;3637,5;3637,5;3625;3625;3850
BOAC.ci;03/04/2024;3627,5;3630;3627,5;3630;3048
BOAC.ci;04/04/2024;3640;3640;3640;3640;2750
BOAC.ci;05/04/2024;3625;3625;3625;3625;3978
BOAC.ci;08/04/2024;3622,5;3622,5;3552,5;3552,5;4190
BOAC.ci;09/04/2024;3500;3622,5;3500;3622,5;7412
BOAC.ci;10/04/2024;3500;3622,5;3500;3622,5;7412
BOAC.ci;11/04/2024;3622,5;3622,5;3600;3600;34236
BOAC.ci;12/04/2024;3622,5;3637,5;3622,5;3637,5;4526
BOAC.ci;15/04/2024;3637,5;3637,5;3625;3625;4350
BOAC.ci;16/04/2024;3637,5;3637,5;3622,5;3622,5;9570
BOAC.ci;17/04/2024;3622,5;3622,5;3600;3600;9416
BOAC.ci;18/04/2024;3600;3600;3600;3600;36100
BOAC.ci;19/04/2024;3625;3625;3600;3600;30848
BOAC.ci;22/04/2024;3647,5;3647,5;3647,5;3647,5;4654
BOAC.ci;23/04/2024;3670;3700;3670;3700;9844
BOAC.ci;24/04/2024;3650;3650;3625;3625;11648
BOAC.ci;25/04/2024;3430;3497,5;3430;3497,5;7776
BOAC.ci;26/04/2024;3497,5;3497,5;3490;3490;9272
BOAC.ci;29/04/2024;3490;3490;3420;3420;5368
BOAC.ci;30/04/2024;3422,5;3422,5;3420;3420;26058
BOAB.bj;01/03/2024;3225;3240;3225;3240;8154
BOAB.bj;04/03/2024;3240;3240;3200;3200;12106
BOAB.bj;05/03/2024;3205;3205;3200;3200;1622
BOAB.bj;06/03/2024;3200;3200;3150;3150;4388
BOAB.bj;07/03/2024;3150;3237,5;3150;3237,5;1738
BOAB.bj;08/03/2024;3237,5;3237,5;3177,5;3177,5;5676
BOAB.bj;11/03/2024;3247,5;3247,5;3247,5;3247,5;946
BOAB.bj;12/03/2024;3250;3250;3250;3250;10490
BOAB.bj;13/03/2024;3270;3270;3225;3225;5848
BOAB.bj;14/03/2024;3247,5;3247,5;3227,5;3227,5;3390
BOAB.bj;15/03/2024;3250;3250;3247,5;3247,5;1192
BOAB.bj;18/03/2024;3227,5;3227,5;3227,5;3227,5;2982
BOAB.bj;19/03/2024;3227,5;3227,5;3227,5;3227,5;1222
BOAB.bj;20/03/2024;3225;3227,5;3225;3227,5;8738
BOAB.bj;21/03/2024;3250;3250;3247,5;3247,5;2888
BOAB.bj;22/03/2024;3247,5;3247,5;3225;3225;2756
BOAB.bj;25/03/2024;3250;3250;3212,5;3212,5;1228
BOAB.bj;26/03/2024;3302,5;3435;3302,5;3435;18496
BOAB.bj;27/03/2024;3442,5;3445;3442,5;3445;8922
BOAB.bj;28/03/2024;3445;3445;3445;3445;9350
BOAB.bj;29/03/2024;3472,5;3472,5;3470;3470;5524
BOAB.bj;01/04/2024;3472,5;3472,5;3470;3470;5524
BOAB.bj;02/04/2024;3470;3470;3450;3450;3374
BOAB.bj;03/04/2024;3455;3487,5;3455;3487,5;3982
BOAB.bj;04/04/2024;3485;3495;3485;3495;3604
BOAB.bj;05/04/2024;3500;3500;3492,5;3492,5;5230
BOAB.bj;08/04/2024;3490;3490;3490;3490;4050
BOAB.bj;09/04/2024;3490;3490;3490;3490;7686
BOAB.bj;10/04/2024;3490;3490;3490;3490;7686
BOAB.bj;11/04/2024;3492,5;3492,5;3490;3490;5638
BOAB.bj;12/04/2024;3490;3490;3490;3490;2890
BOAB.bj;15/04/2024;3500;3500;3500;3500;3930
BOAB.bj;16/04/2024;3510;3550;3510;3550;4066
BOAB.bj;17/04/2024;3555;3625;3555;3625;8546
BOAB.bj;18/04/2024;3600;3620;3600;3620;2666
BOAB.bj;19/04/2024;3620;3620;3620;3620;2638
BOAB.bj;22/04/2024;3617,5;3617,5;3600;3600;3266
BOAB.bj;23/04/2024;3620;3650;3620;3650;4006
BOAB.bj;24/04/2024;3650;3672,5;3650;3672,5;11530
BOAB.bj;25/04/2024;3672,5;3672,5;3672,5;3672,5;2666
BOAB.bj;26/04/2024;3670;3670;3670;3670;3534
BOAB.bj;29/04/2024;3670;3670;3670;3670;3320
BOAB.bj;30/04/2024;3650;3650;3650;3650;1936
SPHC.ci;01/03/2024;2235;2235;2200;2200;662
SPHC.ci;04/03/2024;2200;2200;2200;2200;578
SPHC.ci;05/03/2024;2200;2220;2200;2220;413
SPHC.ci;06/03/2024;2220;2220;2220;2220;6830
SPHC.ci;07/03/2024;2305;2305;2300;2300;5177
SPHC.ci;08/03/2024;2300;2390;2300;2390;98
SPHC.ci;11/03/2024;2390;2390;2300;2300;909
SPHC.ci;12/03/2024;2390;2390;2350;2350;12137
SPHC.ci;13/03/2024;2350;2350;2350;2350;298
SPHC.ci;14/03/2024;2350;2350;2350;2350;245
SPHC.ci;15/03/2024;2260;2260;2260;2260;1010
SPHC.ci;18/03/2024;2400;2400;2400;2400;315
SPHC.ci;19/03/2024;2400;2450;2400;2450;145
SPHC.ci;20/03/2024;2400;2445;2400;2445;171
SPHC.ci;21/03/2024;2445;2445;2400;2400;416
SPHC.ci;22/03/2024;2400;2500;2400;2500;1771
SPHC.ci;25/03/2024;2500;2550;2500;2550;661
SPHC.ci;26/03/2024;2415;2575;2415;2575;534
SPHC.ci;27/03/2024;2575;2575;2565;2565;449
SPHC.ci;28/03/2024;2565;2580;2565;2580;230
SPHC.ci;29/03/2024;2580;2580;2580;2580;13
SPHC.ci;01/04/2024;2580;2580;2580;2580;13
SPHC.ci;02/04/2024;2580;2580;2450;2450;2718
SPHC.ci;03/04/2024;2490;2580;2490;2580;79
SPHC.ci;04/04/2024;2450;2550;2450;2550;356
SPHC.ci;05/04/2024;2550;2550;2450;2450;1173
SPHC.ci;08/04/2024;2415;2550;2415;2550;1976
SPHC.ci;09/04/2024;2450;2550;2450;2550;624
SPHC.ci;10/04/2024;2450;2550;2450;2550;624
SPHC.ci;11/04/2024;2550;2550;2545;2545;551
SPHC.ci;12/04/2024;2360;2360;2355;2355;1489
SPHC.ci;15/04/2024;2200;2200;2180;2180;4854
SPHC.ci;16/04/2024;2180;2180;2020;2020;9328
SPHC.ci;17/04/2024;2005;2170;2005;2170;20272
SPHC.ci;18/04/2024;2165;2165;2010;2010;11099
SPHC.ci;19/04/2024;2010;2010;2005;2005;34
SPHC.ci;22/04/2024;2030;2155;2030;2155;20025
SPHC.ci;23/04/2024;2150;2215;2150;2215;1059
SPHC.ci;24/04/2024;2215;2215;2150;2150;4939
SPHC.ci;25/04/2024;2310;2310;2310;2310;167
SPHC.ci;26/04/2024;2400;2400;2400;2400;981
SPHC.ci;29/04/2024;2475;2580;2475;2580;1305
SPHC.ci;30/04/2024;2580;2580;2575;2575;625
NTLC.CI;01/03/2024;6990;6990;6990;6990;55
NTLC.CI;04/03/2024;6990;6990;6900;6900;55
NTLC.CI;05/03/2024;6900;6900;6900;6900;9
NTLC.CI;06/03/2024;6885;6885;6885;6885;5
NTLC.CI;07/03/2024;6885;6890;6885;6890;130
NTLC.CI;08/03/2024;6890;6890;6850;6850;22
NTLC.CI;11/03/2024;6615;6890;6615;6890;144
NTLC.CI;12/03/2024;6800;6800;6800;6800;1122
NTLC.CI;13/03/2024;6650;6780;6650;6780;554
NTLC.CI;14/03/2024;6780;6780;6770;6770;3
NTLC.CI;15/03/2024;6770;6770;6770;6770;47
NTLC.CI;18/03/2024;6770;6770;6770;6770;649
NTLC.CI;19/03/2024;6770;6770;6770;6770;14913
NTLC.CI;20/03/2024;6770;6770;6770;6770;32
NTLC.CI;21/03/2024;6770;6770;6760;6760;579
NTLC.CI;22/03/2024;6700;6700;6700;6700;6
NTLC.CI;25/03/2024;6600;6600;6500;6500;850
NTLC.CI;26/03/2024;6250;6900;6250;6900;451
NTLC.CI;27/03/2024;6900;6900;6900;6900;21
NTLC.CI;28/03/2024;6500;6895;6500;6895;158
NTLC.CI;29/03/2024;6895;6900;6895;6900;116
NTLC.CI;01/04/2024;6895;6900;6895;6900;116
NTLC.CI;02/04/2024;6890;6890;6890;6890;226
NTLC.CI;03/04/2024;6895;6900;6895;6900;296
NTLC.CI;04/04/2024;6800;6890;6800;6890;633
NTLC.CI;05/04/2024;6890;6900;6890;6900;316
NTLC.CI;08/04/2024;6900;6900;6850;6850;84
NTLC.CI;09/04/2024;6850;6850;6850;6850;36
NTLC.CI;10/04/2024;6850;6850;6850;6850;36
NTLC.CI;11/04/2024;6510;6850;6510;6850;69
