symbole;date;ouverture;haut;bas;cloture;volume
SNTS.sn;01/01/2024;17240;17980;17240;17980;22726
SNTS.sn;02/01/2024;17790;17980;17790;17980;2129
SNTS.sn;03/01/2024;17940;18000;17940;18000;3358
SNTS.sn;04/01/2024;17990;17995;17990;17995;5300
SNTS.sn;05/01/2024;17500;17995;17500;17995;9611
SNTS.sn;08/01/2024;17995;17995;17995;17995;38594
SNTS.sn;09/01/2024;17000;17500;17000;17500;10678
SNTS.sn;10/01/2024;17000;17500;17000;17500;11199
SNTS.sn;11/01/2024;17400;17400;17000;17000;2576
SNTS.sn;12/01/2024;17300;17300;17000;17000;10195
SNTS.sn;15/01/2024;17340;17340;17300;17300;2091
SNTS.sn;16/01/2024;17295;17350;17295;17350;14652
SNTS.sn;17/01/2024;17300;17395;17300;17395;19063
SNTS.sn;18/01/2024;17000;17400;17000;17400;5337
SNTS.sn;19/01/2024;17395;17395;17000;17000;9212
SNTS.sn;22/01/2024;17100;17200;17100;17200;5056
SNTS.sn;23/01/2024;17000;17000;17000;17000;1491
SNTS.sn;24/01/2024;17000;17000;17000;17000;4757
SNTS.sn;25/01/2024;17000;17340;17000;17340;2709
SNTS.sn;26/01/2024;17340;17340;17000;17000;5070
SNTS.sn;29/01/2024;17000;17000;17000;17000;1962
SNTS.sn;30/01/2024;17000;17000;17000;17000;6797
SNTS.sn;31/01/2024;17000;17000;17000;17000;1937
SNTS.sn;01/02/2024;16950;17000;16950;17000;7295
SNTS.sn;02/02/2024;17200;17200;17000;17000;17947
SNTS.sn;05/02/2024;17000;17000;17000;17000;13005
SNTS.sn;06/02/2024;17190;17190;17000;17000;22019
SNTS.sn;07/02/2024;17000;17000;17000;17000;8777
SNTS.sn;08/02/2024;17000;17200;17000;17200;5009
SNTS.sn;09/02/2024;17400;17400;17200;17200;447
SNTS.sn;12/02/2024;17400;17400;17200;17200;447
SNTS.sn;13/02/2024;17000;17000;17000;17000;14043
SNTS.sn;14/02/2024;17000;17000;17000;17000;6801
SNTS.sn;15/02/2024;17000;17200;17000;17200;35634
SNTS.sn;16/02/2024;17200;17200;17200;17200;1017
SNTS.sn;19/02/2024;17180;17200;17180;17200;10069
SNTS.sn;20/02/2024;17195;17390;17195;17390;21762
SNTS.sn;21/02/2024;17390;17390;17390;17390;1238
SNTS.sn;22/02/2024;17390;17500;17390;17500;7131
SNTS.sn;23/02/2024;17500;17850;17500;17850;2388
SNTS.sn;26/02/2024;17890;17900;17890;17900;2270
SNTS.sn;27/02/2024;17900;17900;17900;17900;7065
SNTS.sn;28/02/2024;17890;17895;17890;17895;2052
SNTS.sn;29/02/2024;17890;17890;17890;17890;11883
ORAC.ci;01/01/2024;10600;10900;10600;10900;642
ORAC.ci;02/01/2024;11000;11000;10600;10600;4803
ORAC.ci;03/01/2024;10600;10900;10600;10900;5929
ORAC.ci;04/01/2024;10900;10900;10900;10900;375
ORAC.ci;05/01/2024;10700;10900;10700;10900;296
ORAC.ci;08/01/2024;10900;10900;10850;10850;121
ORAC.ci;09/01/2024;10605;10845;10605;10845;787
ORAC.ci;10/01/2024;10850;10850;10825;10825;167
ORAC.ci;11/01/2024;10610;10795;10610;10795;94
ORAC.ci;12/01/2024;10800;10800;10800;10800;411
ORAC.ci;15/01/2024;10750;10800;10750;10800;326
ORAC.ci;16/01/2024;10750;10750;10655;10655;225
ORAC.ci;17/01/2024;10655;10750;10655;10750;5162
ORAC.ci;18/01/2024;10655;10655;10655;10655;603
ORAC.ci;19/01/2024;10700;10700;10700;10700;182
ORAC.ci;22/01/2024;10655;10655;10655;10655;430
ORAC.ci;23/01/2024;10655;10700;10655;10700;112
ORAC.ci;24/01/2024;10700;10700;10655;10655;1037
ORAC.ci;25/01/2024;10665;10665;10660;10660;2155
ORAC.ci;26/01/2024;10660;10660;10660;10660;734
ORAC.ci;29/01/2024;10660;10700;10660;10700;291
ORAC.ci;30/01/2024;10655;10655;10655;10655;309
ORAC.ci;31/01/2024;10655;10655;10655;10655;126
ORAC.ci;01/02/2024;10655;10700;10655;10700;948
ORAC.ci;02/02/2024;10700;10800;10700;10800;377
ORAC.ci;05/02/2024;10840;10840;10800;10800;393
ORAC.ci;06/02/2024;10800;10800;10700;10700;1698
ORAC.ci;07/02/2024;10700;10700;10660;10660;656
ORAC.ci;08/02/2024;10695;10695;10695;10695;1
ORAC.ci;09/02/2024;10655;10655;10655;10655;666
ORAC.ci;12/02/2024;10655;10655;10655;10655;666
ORAC.ci;13/02/2024;10655;10660;10655;10660;534
ORAC.ci;14/02/2024;10660;10660;10660;10660;401
ORAC.ci;15/02/2024;10660;10660;10660;10660;1732
ORAC.ci;16/02/2024;10660;10700;10660;10700;34
ORAC.ci;19/02/2024;10660;10700;10660;10700;579
ORAC.ci;20/02/2024;10700;10745;10700;10745;140
ORAC.ci;21/02/2024;10700;10700;10660;10660;421
ORAC.ci;22/02/2024;10660;10660;10660;10660;3012
ORAC.ci;23/02/2024;10730;10730;10730;10730;214
ORAC.ci;26/02/2024;10730;10730;10730;10730;1320
ORAC.ci;27/02/2024;10700;10730;10700;10730;940
ORAC.ci;28/02/2024;10785;10785;10730;10730;109
ORAC.ci;29/02/2024;10705;10950;10705;10950;802
ECOC.ci;01/01/2024;6995;6995;6800;6800;5243
ECOC.ci;02/01/2024;6800;6800;6800;6800;239
ECOC.ci;03/01/2024;6800;6800;6800;6800;401
ECOC.ci;04/01/2024;6800;6800;6700;6700;688
ECOC.ci;05/01/2024;6800;6800;6700;6700;186
ECOC.ci;08/01/2024;6700;6700;6505;6505;474
ECOC.ci;09/01/2024;6600;6700;6600;6700;10866
ECOC.ci;10/01/2024;6695;6695;6695;6695;184
ECOC.ci;11/01/2024;6700;6800;6700;6800;1284
ECOC.ci;12/01/2024;6800;6800;6800;6800;3721
ECOC.ci;15/01/2024;6800;6800;6800;6800;1159
ECOC.ci;16/01/2024;6995;6995;6995;6995;599
ECOC.ci;17/01/2024;6850;6995;6850;6995;64
ECOC.ci;18/01/2024;6850;6850;6850;6850;205
ECOC.ci;19/01/2024;6850;6850;6800;6800;714
ECOC.ci;22/01/2024;6800;6800;6700;6700;742
ECOC.ci;23/01/2024;6700;6700;6700;6700;174
ECOC.ci;24/01/2024;6600;6700;6600;6700;1575
ECOC.ci;25/01/2024;6700;6800;6700;6800;112
ECOC.ci;26/01/2024;6800;6800;6800;6800;770
ECOC.ci;29/01/2024;6800;6840;6800;6840;902
ECOC.ci;30/01/2024;6840;6845;6840;6845;246
ECOC.ci;31/01/2024;6840;6840;6835;6835;1449
ECOC.ci;01/02/2024;6835;6835;6835;6835;452
ECOC.ci;02/02/2024;6845;6845;6800;6800;552
ECOC.ci;05/02/2024;6800;6800;6800;6800;852
ECOC.ci;06/02/2024;6800;6800;6800;6800;472
ECOC.ci;07/02/2024;6800;6800;6795;6795;539
ECOC.ci;08/02/2024;6605;6700;6605;6700;1443
ECOC.ci;09/02/2024;6800;6800;6700;6700;1414
ECOC.ci;12/02/2024;6800;6800;6700;6700;1414
ECOC.ci;13/02/2024;6800;6800;6800;6800;642
ECOC.ci;14/02/2024;6800;6800;6800;6800;719
ECOC.ci;15/02/2024;6845;6845;6845;6845;708
ECOC.ci;16/02/2024;6845;6850;6845;6850;377
ECOC.ci;19/02/2024;6800;6825;6800;6825;441
ECOC.ci;20/02/2024;6825;6825;6800;6800;1597
ECOC.ci;21/02/2024;6710;6800;6710;6800;1323
ECOC.ci;22/02/2024;6800;6800;6795;6795;1566
ECOC.ci;23/02/2024;6800;6800;6795;6795;668
ECOC.ci;26/02/2024;6800;6800;6800;6800;3984
ECOC.ci;27/02/2024;6845;6845;6800;6800;590
ECOC.ci;28/02/2024;6800;6800;6790;6790;4711
