symbole;date;ouverture;haut;bas;cloture;volume
BOABF.bf;11/06/2024;3250;3250;3247,5;3247,5;910
BOABF.bf;12/06/2024;3225;3247,5;3225;3247,5;1088
BOABF.bf;13/06/2024;3250;3250;3247,5;3247,5;24340
BOABF.bf;14/06/2024;3250;3250;3250;3250;896
BOABF.bf;18/06/2024;3250;3250;3240;3240;2024
BOABF.bf;19/06/2024;3237,5;3250;3237,5;3250;42270
BOABF.bf;20/06/2024;3225;3280;3225;3280;1844
BOABF.bf;21/06/2024;3250;3250;3200;3200;1040
BOABF.bf;24/06/2024;3202,5;3250;3202,5;3250;868
BOABF.bf;25/06/2024;3225;3250;3225;3250;3152
BOABF.bf;26/06/2024;3300;3410;3300;3410;2760
BOABF.bf;27/06/2024;3400;3400;3400;3400;170
BOABF.bf;28/06/2024;3400;3400;3350;3350;2092
CIEC.ci;01/05/2024;1530;1530;1520;1520;12198
CIEC.ci;02/05/2024;1630;1630;1630;1630;36932
CIEC.ci;03/05/2024;1750;1750;1690;1690;41262
CIEC.ci;06/05/2024;1690;1740;1690;1740;4108
CIEC.ci;07/05/2024;1740;1780;1740;1780;4232
CIEC.ci;08/05/2024;1800;1800;1790;1790;21109
CIEC.ci;09/05/2024;1800;1800;1790;1790;21109
CIEC.ci;10/05/2024;1775;1780;1775;1780;32491
CIEC.ci;13/05/2024;1775;1775;1700;1700;12896
CIEC.ci;14/05/2024;1700;1700;1690;1690;23236
CIEC.ci;15/05/2024;1700;1740;1700;1740;7411
CIEC.ci;16/05/2024;1740;1740;1740;1740;2986
CIEC.ci;17/05/2024;1750;1775;1750;1775;4277
CIEC.ci;20/05/2024;1750;1775;1750;1775;4277
CIEC.ci;21/05/2024;1785;1785;1780;1780;9526
CIEC.ci;22/05/2024;1800;1805;1800;1805;6509
CIEC.ci;23/05/2024;1820;1895;1820;1895;5156
CIEC.ci;24/05/2024;1890;1890;1885;1885;2809
CIEC.ci;27/05/2024;1820;1850;1820;1850;20277
CIEC.ci;28/05/2024;1890;1890;1885;1885;4549
CIEC.ci;29/05/2024;1885;1885;1880;1880;4720
CIEC.ci;30/05/2024;1880;1880;1880;1880;3453
CIEC.ci;31/05/2024;1880;1880;1880;1880;13538
CIEC.ci;03/06/2024;1885;1885;1885;1885;2693
CIEC.ci;04/06/2024;1890;1890;1885;1885;3007
CIEC.ci;05/06/2024;1885;1895;1885;1895;5523
CIEC.ci;06/06/2024;1895;1895;1895;1895;6552
CIEC.ci;07/06/2024;1895;1895;1895;1895;1294
CIEC.ci;10/06/2024;1895;1895;1895;1895;4660
CIEC.ci;11/06/2024;1900;1900;1900;1900;1864
CIEC.ci;12/06/2024;1900;1915;1900;1915;4701
CIEC.ci;13/06/2024;1915;1915;1915;1915;1250
CIEC.ci;14/06/2024;1900;1910;1900;1910;2761
CIEC.ci;18/06/2024;1900;1900;1900;1900;2597
CIEC.ci;19/06/2024;1990;1990;1980;1980;5207
CIEC.ci;20/06/2024;1980;1980;1950;1950;7092
CIEC.ci;21/06/2024;1950;1975;1950;1975;11333
CIEC.ci;24/06/2024;1975;2000;1975;2000;2864
CIEC.ci;25/06/2024;1995;2055;1995;2055;7528
CIEC.ci;26/06/2024;2045;2045;2030;2030;2210
CIEC.ci;27/06/2024;2035;2035;1995;1995;6195
CIEC.ci;28/06/2024;1995;1995;1970;1970;27981
SOGC.ci;01/05/2024;3280;3325;3280;3325;150
SOGC.ci;02/05/2024;3340;3340;3200;3200;3738
SOGC.ci;03/05/2024;3200;3200;3200;3200;187
SOGC.ci;06/05/2024;3200;3200;3190;3190;936
SOGC.ci;07/05/2024;3190;3195;3190;3195;356
SOGC.ci;08/05/2024;3195;3200;3195;3200;5671
SOGC.ci;09/05/2024;3195;3200;3195;3200;5671
SOGC.ci;10/05/2024;3190;3190;2970;2970;294
SOGC.ci;13/05/2024;3190;3190;3190;3190;186
SOGC.ci;14/05/2024;3000;3015;3000;3015;1029
SOGC.ci;15/05/2024;3190;3200;3190;3200;101
SOGC.ci;16/05/2024;3100;3200;3100;3200;131
SOGC.ci;17/05/2024;3195;3200;3195;3200;2196
SOGC.ci;20/05/2024;3195;3200;3195;3200;2196
SOGC.ci;21/05/2024;3195;3195;3150;3150;5436
SOGC.ci;22/05/2024;2955;3180;2955;3180;3184
SOGC.ci;23/05/2024;3150;3150;3145;3145;177
SOGC.ci;24/05/2024;3145;3145;3145;3145;2421
SOGC.ci;27/05/2024;3145;3145;3140;3140;7585
SOGC.ci;28/05/2024;3140;3140;3140;3140;45
SOGC.ci;29/05/2024;3140;3140;3140;3140;2979
SOGC.ci;30/05/2024;3140;3140;3125;3125;12281
SOGC.ci;31/05/2024;3125;3125;3125;3125;319
SOGC.ci;03/06/2024;3125;3125;3125;3125;344
SOGC.ci;04/06/2024;3120;3120;3115;3115;3863
SOGC.ci;05/06/2024;3125;3125;3065;3065;1713
SOGC.ci;06/06/2024;3065;3185;3065;3185;5188
SOGC.ci;07/06/2024;3185;3395;3185;3395;5714
SOGC.ci;10/06/2024;3145;3600;3145;3600;709
SOGC.ci;11/06/2024;3500;3585;3500;3585;291
SOGC.ci;12/06/2024;3585;3585;3350;3350;5513
SOGC.ci;13/06/2024;3495;3580;3495;3580;12211
SOGC.ci;14/06/2024;3495;3580;3495;3580;62
SOGC.ci;18/06/2024;3575;3575;3500;3500;1811
SOGC.ci;19/06/2024;3580;3580;3500;3500;472
SOGC.ci;20/06/2024;3600;3745;3600;3745;248
SOGC.ci;21/06/2024;3740;3740;3725;3725;87
SOGC.ci;24/06/2024;3450;3725;3450;3725;647
SOGC.ci;25/06/2024;3525;3700;3525;3700;4066
SOGC.ci;26/06/2024;3580;3650;3580;3650;2633
SOGC.ci;27/06/2024;3650;3650;3600;3600;1330
SOGC.ci;28/06/2024;3600;3725;3600;3725;943
SGBC.ci;01/05/2024;17900;17900;17900;17900;595
SGBC.ci;02/05/2024;17900;17900;17900;17900;2805
SGBC.ci;03/05/2024;17900;17900;17850;17850;2468
SGBC.ci;06/05/2024;17850;17850;17850;17850;837
SGBC.ci;07/05/2024;17800;17800;17750;17750;1471
SGBC.ci;08/05/2024;17745;17745;17740;17740;3681
SGBC.ci;09/05/2024;17745;17745;17740;17740;3681
SGBC.ci;10/05/2024;17740;17745;17740;17745;2466
SGBC.ci;13/05/2024;17745;17800;17745;17800;1700
SGBC.ci;14/05/2024;17800;18000;17800;18000;507
SGBC.ci;15/05/2024;17945;18000;17945;18000;675
SGBC.ci;16/05/2024;17950;18000;17950;18000;549
SGBC.ci;17/05/2024;17950;18000;17950;18000;1123
SGBC.ci;20/05/2024;17950;18000;17950;18000;1123
SGBC.ci;21/05/2024;17750;17950;17750;17950;178
SGBC.ci;22/05/2024;17950;18000;17950;18000;1894
SGBC.ci;23/05/2024;17955;18200;17955;18200;1938
SGBC.ci;24/05/2024;18250;18500;18250;18500;523
SGBC.ci;27/05/2024;19545;19545;19300;19300;168
SGBC.ci;28/05/2024;19300;19300;19000;19000;6911
SGBC.ci;29/05/2024;19005;19300;19005;19300;530
SGBC.ci;30/05/2024;19300;19300;19300;19300;1669
SGBC.ci;31/05/2024;19300;19400;19300;19400;181
SGBC.ci;03/06/2024;19800;19800;19800;19800;592
SGBC.ci;04/06/2024;19795;19900;19795;19900;461
SGBC.ci;05/06/2024;20300;20300;20295;20295;581
SGBC.ci;06/06/2024;20500;20500;20300;20300;442
SGBC.ci;07/06/2024;20295;20295;20295;20295;2202
SGBC.ci;10/06/2024;20650;20650;20505;20505;582
SGBC.ci;11/06/2024;20795;20795;20500;20500;242
SGBC.ci;12/06/2024;20505;20505;20500;20500;170
SGBC.ci;13/06/2024;20810;20810;20805;20805;177
SGBC.ci;14/06/2024;20805;20805;20510;20510;506
SGBC.ci;18/06/2024;20510;20560;20510;20560;1566
SGBC.ci;19/06/2024;20805;20805;20560;20560;1168
SGBC.ci;20/06/2024;20805;20810;20805;20810;700
SGBC.ci;21/06/2024;20700;20700;20690;20690;4822
SGBC.ci;24/06/2024;20685;20685;19405;19405;725
SGBC.ci;25/06/2024;19405;19405;19405;19405;571
SGBC.ci;26/06/2024;19400;19405;19400;19405;666
SGBC.ci;27/06/2024;19410;19410;19400;19400;862
SGBC.ci;28/06/2024;19320;19320;19015;19015;4259
BOAC.ci;01/05/2024;3422,5;3422,5;3420;3420;26058
BOAC.ci;02/05/2024;3417,5;3417,5;3375;3375;3854
BOAC.ci;03/05/2024;3372,5;3375;3372,5;3375;4310
BOAC.ci;06/05/2024;3375;3375;3362,5;3362,5;3320
BOAC.ci;07/05/2024;3367,5;3367,5;3357,5;3357,5;5004
BOAC.ci;08/05/2024;3345;3345;3300;3300;9814
BOAC.ci;09/05/2024;3345;3345;3300;3300;9814
BOAC.ci;10/05/2024;3300;3342,5;3300;3342,5;13136
BOAC.ci;13/05/2024;3342,5;3342,5;3325;3325;7580
BOAC.ci;14/05/2024;3342,5;3435;3342,5;3435;3276
BOAC.ci;15/05/2024;3492,5;3550;3492,5;3550;30900
BOAC.ci;16/05/2024;3550;3550;3525;3525;10544
BOAC.ci;17/05/2024;3500;3500;3497,5;3497,5;1468
BOAC.ci;20/05/2024;3500;3500;3497,5;3497,5;1468
BOAC.ci;21/05/2024;3497,5;3497,5;3452,5;3452,5;1476
BOAC.ci;22/05/2024;3490;3490;3490;3490;5596
BOAC.ci;23/05/2024;3487,5;3487,5;3487,5;3487,5;2232
BOAC.ci;24/05/2024;3487,5;3500;3487,5;3500;13166
BOAC.ci;27/05/2024;3500;3525;3500;3525;5176
BOAC.ci;28/05/2024;3547,5;3547,5;3490;3490;3620
BOAC.ci;29/05/2024;3490;3490;3490;3490;3238
BOAC.ci;30/05/2024;3500;3545;3500;3545;3326
BOAC.ci;31/05/2024;3540;3540;3535;3535;2698
BOAC.ci;03/06/2024;3497,5;3497,5;3497,5;3497,5;3008
BOAC.ci;04/06/2024;3500;3535;3500;3535;4008
BOAC.ci;05/06/2024;3497,5;3502,5;3497,5;3502,5;4130
BOAC.ci;06/06/2024;3537,5;3537,5;3505;3505;4084
BOAC.ci;07/06/2024;3505;3535;3505;3535;2052
BOAC.ci;10/06/2024;3550;3550;3535;3535;3300
BOAC.ci;11/06/2024;3527,5;3527,5;3525;3525;640
BOAC.ci;12/06/2024;3527,5;3535;3527,5;3535;2424
BOAC.ci;13/06/2024;3535;3700;3535;3700;4500
BOAC.ci;14/06/2024;3600;3750;3600;3750;8724
BOAC.ci;18/06/2024;3750;3750;3737,5;3737,5;4316
BOAC.ci;19/06/2024;3700;3700;3700;3700;1172
BOAC.ci;20/06/2024;3700;3700;3672,5;3672,5;1344
BOAC.ci;21/06/2024;3650;3650;3647,5;3647,5;992
BOAC.ci;24/06/2024;3647,5;3647,5;3647,5;3647,5;2332
BOAC.ci;25/06/2024;3647,5;3650;3647,5;3650;3104
BOAC.ci;26/06/2024;3650;3697,5;3650;3697,5;2944
BOAC.ci;27/06/2024;3712,5;3712,5;3655;3655;1044
BOAC.ci;28/06/2024;3720;3720;3720;3720;1254
BOAB.bj;01/05/2024;3650;3650;3650;3650;1936
BOAB.bj;02/05/2024;3670;3670;3667,5;3667,5;3664
BOAB.bj;03/05/2024;3667,5;3667,5;3655;3655;2524
BOAB.bj;06/05/2024;3667,5;3667,5;3650;3650;1830
BOAB.bj;07/05/2024;3655;3655;3655;3655;2554
BOAB.bj;08/05/2024;3655;3655;3655;3655;1530
BOAB.bj;09/05/2024;3655;3655;3655;3655;1530
BOAB.bj;10/05/2024;3655;3655;3647,5;3647,5;3306
BOAB.bj;13/05/2024;3645;3650;3645;3650;10268
BOAB.bj;14/05/2024;3650;3655;3650;3655;12268
BOAB.bj;15/05/2024;3665;3665;3657,5;3657,5;4426
BOAB.bj;16/05/2024;3660;3660;3652,5;3652,5;4584
BOAB.bj;17/05/2024;3657,5;3670;3657,5;3670;6876
BOAB.bj;20/05/2024;3657,5;3670;3657,5;3670;6876
BOAB.bj;21/05/2024;3670;3670;3652,5;3652,5;14824
BOAB.bj;22/05/2024;3652,5;3652,5;3645;3645;12866
BOAB.bj;23/05/2024;3472,5;3497,5;3472,5;3497,5;8682
BOAB.bj;24/05/2024;3497,5;3497,5;3495;3495;12552
BOAB.bj;27/05/2024;3500;3525;3500;3525;17518
BOAB.bj;28/05/2024;3500;3500;3495;3495;3014
BOAB.bj;29/05/2024;3492,5;3492,5;3475;3475;6488
BOAB.bj;30/05/2024;3475;3475;3475;3475;2702
BOAB.bj;31/05/2024;3407,5;3447,5;3407,5;3447,5;2626
BOAB.bj;03/06/2024;3415;3415;3415;3415;2698
BOAB.bj;04/06/2024;3415;3417,5;3415;3417,5;4514
BOAB.bj;05/06/2024;3417,5;3417,5;3417,5;3417,5;2104
BOAB.bj;06/06/2024;3400;3400;3395;3395;1868
BOAB.bj;07/06/2024;3395;3395;3375;3375;1936
BOAB.bj;10/06/2024;3375;3375;3370;3370;2540
BOAB.bj;11/06/2024;3370;3370;3370;3370;12972
BOAB.bj;12/06/2024;3375;3375;3372,5;3372,5;4842
BOAB.bj;13/06/2024;3200;3200;3150;3150;12356
BOAB.bj;14/06/2024;3152,5;3152,5;3150;3150;6788
BOAB.bj;18/06/2024;3160;3175;3160;3175;8966
BOAB.bj;19/06/2024;3175;3195;3175;3195;8080
BOAB.bj;20/06/2024;3197,5;3200;3197,5;3200;6796
BOAB.bj;21/06/2024;3210;3287,5;3210;3287,5;2000
BOAB.bj;24/06/2024;3287,5;3287,5;3285;3285;7838
BOAB.bj;25/06/2024;3300;3300;3300;3300;11734
BOAB.bj;26/06/2024;3347,5;3387,5;3347,5;3387,5;2144
BOAB.bj;27/06/2024;3387,5;3387,5;3350;3350;1390
BOAB.bj;28/06/2024;3382,5;3382,5;3375;3375;518
SPHC.ci;01/05/2024;2580;2580;2575;2575;625
SPHC.ci;02/05/2024;2575;2575;2545;2545;939
SPHC.ci;03/05/2024;2390;2390;2355;2355;2706
SPHC.ci;06/05/2024;2210;2210;2180;2180;3605
SPHC.ci;07/05/2024;2020;2180;2020;2180;3700
SPHC.ci;08/05/2024;2185;2185;2180;2180;411
SPHC.ci;09/05/2024;2185;2185;2180;2180;411
SPHC.ci;10/05/2024;2180;2185;2180;2185;8103
SPHC.ci;13/05/2024;2200;2340;2200;2340;10838
SPHC.ci;14/05/2024;2300;2385;2300;2385;736
SPHC.ci;15/05/2024;2465;2495;2465;2495;763
SPHC.ci;16/05/2024;2495;2495;2490;2490;145
SPHC.ci;17/05/2024;2475;2475;2450;2450;628
SPHC.ci;20/05/2024;2475;2475;2450;2450;628
SPHC.ci;21/05/2024;2450;2450;2445;2445;468
SPHC.ci;22/05/2024;2445;2475;2445;2475;6761
SPHC.ci;23/05/2024;2445;2445;2435;2435;68
SPHC.ci;24/05/2024;2400;2475;2400;2475;488
SPHC.ci;27/05/2024;2470;2470;2470;2470;15
SPHC.ci;28/05/2024;2400;2450;2400;2450;301
SPHC.ci;29/05/2024;2415;2445;2415;2445;325
SPHC.ci;30/05/2024;2340;2400;2340;2400;155
SPHC.ci;31/05/2024;2400;2400;2395;2395;1055
SPHC.ci;03/06/2024;2380;2380;2380;2380;137
SPHC.ci;04/06/2024;2375;2375;2375;2375;20
SPHC.ci;05/06/2024;2375;2375;2350;2350;528
SPHC.ci;06/06/2024;2375;2400;2375;2400;18250
SPHC.ci;07/06/2024;2435;2435;2430;2430;264
SPHC.ci;10/06/2024;2430;2430;2430;2430;3
SPHC.ci;11/06/2024;2430;2430;2430;2430;1252
SPHC.ci;12/06/2024;2450;2475;2450;2475;10704
SPHC.ci;13/06/2024;2470;2505;2470;2505;2351
SPHC.ci;14/06/2024;2480;2495;2480;2495;1389
SPHC.ci;18/06/2024;2490;2490;2475;2475;1419
SPHC.ci;19/06/2024;2475;2475;2475;2475;756
SPHC.ci;20/06/2024;2470;2530;2470;2530;6202
SPHC.ci;21/06/2024;2480;2580;2480;2580;2936
SPHC.ci;24/06/2024;2580;2580;2580;2580;1
SPHC.ci;25/06/2024;2580;2600;2580;2600;2403
SPHC.ci;26/06/2024;2430;2645;2430;2645;954
SPHC.ci;27/06/2024;2640;2645;2640;2645;166
SPHC.ci;28/06/2024;2645;2800;2645;2800;2407
NTLC.CI;01/05/2024;6900;6900;6900;6900;347
NTLC.CI;02/05/2024;6900;6900;6900;6900;355
NTLC.CI;03/05/2024;6900;6900;6900;6900;392
NTLC.CI;06/05/2024;6900;7100;6900;7100;4151
NTLC.CI;07/05/2024;7100;7630;7100;7630;2550
NTLC.CI;08/05/2024;7630;7630;7630;7630;274
NTLC.CI;09/05/2024;7630;7630;7630;7630;274
NTLC.CI;10/05/2024;7630;7630;7580;7580;105
NTLC.CI;13/05/2024;7530;7530;7510;7510;432
NTLC.CI;14/05/2024;7500;7500;7500;7500;1013
NTLC.CI;15/05/2024;7500;7500;7490;7490;611
NTLC.CI;16/05/2024;7490;7490;7490;7490;311
NTLC.CI;17/05/2024;7400;7490;7400;7490;688
NTLC.CI;20/05/2024;7400;7490;7400;7490;688
NTLC.CI;21/05/2024;7490;7490;7490;7490;63
NTLC.CI;22/05/2024;7490;7490;7490;7490;507
NTLC.CI;23/05/2024;7400;7500;7400;7500;794
NTLC.CI;24/05/2024;7500;7550;7500;7550;483
NTLC.CI;27/05/2024;7550;7550;7495;7495;12170
NTLC.CI;28/05/2024;7500;7500;7480;7480;2799
NTLC.CI;29/05/2024;7500;7500;7485;7485;3380
NTLC.CI;30/05/2024;7490;7490;7490;7490;2202
NTLC.CI;31/05/2024;7490;7490;7490;7490;3695
NTLC.CI;03/06/2024;7500;7500;7500;7500;10196
NTLC.CI;04/06/2024;7500;7500;7500;7500;4987
NTLC.CI;05/06/2024;7495;7500;7495;7500;6759
NTLC.CI;06/06/2024;7500;7500;7495;7495;5233
NTLC.CI;07/06/2024;7495;7500;7495;7500;5593
NTLC.CI;10/06/2024;7400;7495;7400;7495;2567
NTLC.CI;11/06/2024;7500;7500;7495;7495;3055
NTLC.CI;12/06/2024;7495;7495;7400;7400;3654
NTLC.CI;13/06/2024;7500;7500;7495;7495;4610
NTLC.CI;14/06/2024;7500;7500;7495;7495;932
NTLC.CI;18/06/2024;7500;7995;7500;7995;3508
NTLC.CI;19/06/2024;7995;7995;7500;7500;5138
NTLC.CI;20/06/2024;7500;7500;7500;7500;2103
NTLC.CI;21/06/2024;7500;7500;7495;7495;4197
